time(ms) energy(J) GlobalRank
ENERGY, 1563.395844 joules, 1495887262 ms, plat
ENERGY, 1563.395844 joules, 1495887262 ms, plat.node0
ENERGY, 1569.731537 joules, 1495887362 ms, plat
ENERGY, 1569.731537 joules, 1495887362 ms, plat.node0
ENERGY, 1576.063904 joules, 1495887462 ms, plat
ENERGY, 1576.063904 joules, 1495887462 ms, plat.node0
ENERGY, 1582.329437 joules, 1495887563 ms, plat
ENERGY, 1582.392883 joules, 1495887563 ms, plat.node0
ENERGY, 1588.654999 joules, 1495887663 ms, plat
ENERGY, 1588.654999 joules, 1495887663 ms, plat.node0
ENERGY, 1595.036652 joules, 1495887763 ms, plat
ENERGY, 1595.036652 joules, 1495887763 ms, plat.node0
ENERGY, 1601.378967 joules, 1495887863 ms, plat
ENERGY, 1601.378967 joules, 1495887863 ms, plat.node0
ENERGY, 1607.708191 joules, 1495887963 ms, plat
ENERGY, 1607.708191 joules, 1495887963 ms, plat.node0
ENERGY, 1614.046631 joules, 1495888063 ms, plat
ENERGY, 1614.046631 joules, 1495888063 ms, plat.node0
ENERGY, 1620.314423 joules, 1495888163 ms, plat
ENERGY, 1620.314423 joules, 1495888163 ms, plat.node0
ENERGY, 1626.644012 joules, 1495888263 ms, plat
ENERGY, 1626.644012 joules, 1495888263 ms, plat.node0
ENERGY, 1632.975067 joules, 1495888363 ms, plat
ENERGY, 1632.975067 joules, 1495888363 ms, plat.node0
ENERGY, 1639.312927 joules, 1495888463 ms, plat
ENERGY, 1639.312927 joules, 1495888463 ms, plat.node0
ENERGY, 1645.648773 joules, 1495888563 ms, plat
ENERGY, 1645.648773 joules, 1495888563 ms, plat.node0
ENERGY, 1651.988495 joules, 1495888664 ms, plat
ENERGY, 1651.988495 joules, 1495888664 ms, plat.node0
ENERGY, 1658.258057 joules, 1495888764 ms, plat
ENERGY, 1658.258057 joules, 1495888764 ms, plat.node0
ENERGY, 1664.592621 joules, 1495888864 ms, plat
ENERGY, 1664.592621 joules, 1495888864 ms, plat.node0
ENERGY, 1670.925354 joules, 1495888964 ms, plat
ENERGY, 1670.925354 joules, 1495888964 ms, plat.node0
ENERGY, 1677.258057 joules, 1495889064 ms, plat
ENERGY, 1677.258057 joules, 1495889064 ms, plat.node0
ENERGY, 1683.591980 joules, 1495889164 ms, plat
ENERGY, 1683.591980 joules, 1495889164 ms, plat.node0
ENERGY, 1689.865082 joules, 1495889264 ms, plat
ENERGY, 1689.865082 joules, 1495889264 ms, plat.node0
ENERGY, 1696.193359 joules, 1495889364 ms, plat
ENERGY, 1696.193359 joules, 1495889364 ms, plat.node0
ENERGY, 1702.528748 joules, 1495889464 ms, plat
ENERGY, 1702.528748 joules, 1495889464 ms, plat.node0
ENERGY, 1708.867889 joules, 1495889564 ms, plat
ENERGY, 1708.867889 joules, 1495889564 ms, plat.node0
ENERGY, 1715.197205 joules, 1495889664 ms, plat
ENERGY, 1715.197205 joules, 1495889664 ms, plat.node0
ENERGY, 1721.605682 joules, 1495889764 ms, plat
ENERGY, 1721.605682 joules, 1495889764 ms, plat.node0
ENERGY, 1727.880341 joules, 1495889865 ms, plat
ENERGY, 1727.880341 joules, 1495889865 ms, plat.node0
ENERGY, 1734.215302 joules, 1495889965 ms, plat
ENERGY, 1734.215302 joules, 1495889965 ms, plat.node0
ENERGY, 1740.548004 joules, 1495890065 ms, plat
ENERGY, 1740.548004 joules, 1495890065 ms, plat.node0
ENERGY, 1746.882477 joules, 1495890165 ms, plat
ENERGY, 1746.882477 joules, 1495890165 ms, plat.node0
ENERGY, 1753.209778 joules, 1495890265 ms, plat
ENERGY, 1753.209778 joules, 1495890265 ms, plat.node0
ENERGY, 1759.481750 joules, 1495890365 ms, plat
ENERGY, 1759.481750 joules, 1495890365 ms, plat.node0
ENERGY, 1765.816071 joules, 1495890465 ms, plat
ENERGY, 1765.816071 joules, 1495890465 ms, plat.node0
ENERGY, 1772.153473 joules, 1495890565 ms, plat
ENERGY, 1772.153473 joules, 1495890565 ms, plat.node0
ENERGY, 1778.493744 joules, 1495890665 ms, plat
ENERGY, 1778.493744 joules, 1495890665 ms, plat.node0
ENERGY, 1784.836060 joules, 1495890765 ms, plat
ENERGY, 1784.836060 joules, 1495890765 ms, plat.node0
ENERGY, 1791.173431 joules, 1495890865 ms, plat
ENERGY, 1791.173431 joules, 1495890865 ms, plat.node0
ENERGY, 1797.444244 joules, 1495890965 ms, plat
ENERGY, 1797.444244 joules, 1495890965 ms, plat.node0
ENERGY, 1803.778076 joules, 1495891066 ms, plat
ENERGY, 1803.778076 joules, 1495891066 ms, plat.node0
ENERGY, 1810.106415 joules, 1495891166 ms, plat
ENERGY, 1810.106415 joules, 1495891166 ms, plat.node0
ENERGY, 1816.428833 joules, 1495891266 ms, plat
ENERGY, 1816.428833 joules, 1495891266 ms, plat.node0
ENERGY, 1822.760162 joules, 1495891366 ms, plat
ENERGY, 1822.760162 joules, 1495891366 ms, plat.node0
ENERGY, 1829.087555 joules, 1495891466 ms, plat
ENERGY, 1829.087555 joules, 1495891466 ms, plat.node0
ENERGY, 1835.332184 joules, 1495891566 ms, plat
ENERGY, 1835.332184 joules, 1495891566 ms, plat.node0
ENERGY, 1841.627960 joules, 1495891666 ms, plat
ENERGY, 1841.627960 joules, 1495891666 ms, plat.node0
ENERGY, 1847.998596 joules, 1495891766 ms, plat
ENERGY, 1847.998596 joules, 1495891766 ms, plat.node0
ENERGY, 1854.300201 joules, 1495891866 ms, plat
ENERGY, 1854.300201 joules, 1495891866 ms, plat.node0
ENERGY, 1860.598877 joules, 1495891966 ms, plat
ENERGY, 1860.598877 joules, 1495891966 ms, plat.node0
ENERGY, 1866.827026 joules, 1495892066 ms, plat
ENERGY, 1866.889740 joules, 1495892066 ms, plat.node0
ENERGY, 1873.124207 joules, 1495892167 ms, plat
ENERGY, 1873.124207 joules, 1495892167 ms, plat.node0
ENERGY, 1879.421906 joules, 1495892267 ms, plat
ENERGY, 1879.421906 joules, 1495892267 ms, plat.node0
ENERGY, 1885.708679 joules, 1495892367 ms, plat
ENERGY, 1885.708679 joules, 1495892367 ms, plat.node0
ENERGY, 1892.008392 joules, 1495892467 ms, plat
ENERGY, 1892.008392 joules, 1495892467 ms, plat.node0
ENERGY, 1898.268860 joules, 1495892567 ms, plat
ENERGY, 1898.268860 joules, 1495892567 ms, plat.node0
ENERGY, 1904.511963 joules, 1495892667 ms, plat
ENERGY, 1904.511963 joules, 1495892667 ms, plat.node0
ENERGY, 1910.815735 joules, 1495892767 ms, plat
ENERGY, 1910.815735 joules, 1495892767 ms, plat.node0
ENERGY, 1917.124329 joules, 1495892867 ms, plat
ENERGY, 1917.124329 joules, 1495892867 ms, plat.node0
ENERGY, 1923.430450 joules, 1495892967 ms, plat
ENERGY, 1923.430450 joules, 1495892967 ms, plat.node0
ENERGY, 1929.741394 joules, 1495893067 ms, plat
ENERGY, 1929.741394 joules, 1495893067 ms, plat.node0
ENERGY, 1935.985077 joules, 1495893167 ms, plat
ENERGY, 1935.985077 joules, 1495893167 ms, plat.node0
ENERGY, 1942.291962 joules, 1495893267 ms, plat
ENERGY, 1942.291962 joules, 1495893267 ms, plat.node0
ENERGY, 1948.598053 joules, 1495893368 ms, plat
ENERGY, 1948.598053 joules, 1495893368 ms, plat.node0
ENERGY, 1954.896851 joules, 1495893468 ms, plat
ENERGY, 1954.896851 joules, 1495893468 ms, plat.node0
ENERGY, 1961.190704 joules, 1495893568 ms, plat
ENERGY, 1961.190704 joules, 1495893568 ms, plat.node0
ENERGY, 1967.424927 joules, 1495893668 ms, plat
ENERGY, 1967.488495 joules, 1495893668 ms, plat.node0
ENERGY, 1973.802948 joules, 1495893768 ms, plat
ENERGY, 1973.802948 joules, 1495893768 ms, plat.node0
ENERGY, 1980.102509 joules, 1495893868 ms, plat
ENERGY, 1980.102509 joules, 1495893868 ms, plat.node0
ENERGY, 1986.405212 joules, 1495893968 ms, plat
ENERGY, 1986.405212 joules, 1495893968 ms, plat.node0
ENERGY, 1992.707123 joules, 1495894068 ms, plat
ENERGY, 1992.707123 joules, 1495894068 ms, plat.node0
ENERGY, 1999.017822 joules, 1495894168 ms, plat
ENERGY, 1999.017822 joules, 1495894168 ms, plat.node0
ENERGY, 2005.320923 joules, 1495894268 ms, plat
ENERGY, 2005.320923 joules, 1495894268 ms, plat.node0
ENERGY, 2011.551575 joules, 1495894368 ms, plat
ENERGY, 2011.551575 joules, 1495894368 ms, plat.node0
ENERGY, 2017.856354 joules, 1495894468 ms, plat
ENERGY, 2017.856354 joules, 1495894469 ms, plat.node0
ENERGY, 2024.164703 joules, 1495894569 ms, plat
ENERGY, 2024.164703 joules, 1495894569 ms, plat.node0
ENERGY, 2030.463470 joules, 1495894669 ms, plat
ENERGY, 2030.463470 joules, 1495894669 ms, plat.node0
ENERGY, 2036.704803 joules, 1495894769 ms, plat
ENERGY, 2036.704803 joules, 1495894769 ms, plat.node0
ENERGY, 2042.949677 joules, 1495894869 ms, plat
ENERGY, 2042.949677 joules, 1495894869 ms, plat.node0
ENERGY, 2049.250214 joules, 1495894969 ms, plat
ENERGY, 2049.250214 joules, 1495894969 ms, plat.node0
ENERGY, 2055.544250 joules, 1495895069 ms, plat
ENERGY, 2055.544250 joules, 1495895069 ms, plat.node0
ENERGY, 2061.847351 joules, 1495895169 ms, plat
ENERGY, 2061.847351 joules, 1495895169 ms, plat.node0
ENERGY, 2068.141541 joules, 1495895269 ms, plat
ENERGY, 2068.141541 joules, 1495895269 ms, plat.node0
ENERGY, 2074.382477 joules, 1495895369 ms, plat
ENERGY, 2074.382477 joules, 1495895369 ms, plat.node0
ENERGY, 2080.676514 joules, 1495895469 ms, plat
ENERGY, 2080.676514 joules, 1495895469 ms, plat.node0
ENERGY, 2086.966949 joules, 1495895569 ms, plat
ENERGY, 2086.966949 joules, 1495895569 ms, plat.node0
ENERGY, 2093.256256 joules, 1495895670 ms, plat
ENERGY, 2093.256256 joules, 1495895670 ms, plat.node0
ENERGY, 2099.630219 joules, 1495895770 ms, plat
ENERGY, 2099.630219 joules, 1495895770 ms, plat.node0
ENERGY, 2105.960907 joules, 1495895870 ms, plat
ENERGY, 2105.960907 joules, 1495895870 ms, plat.node0
ENERGY, 2112.230255 joules, 1495895970 ms, plat
ENERGY, 2112.230255 joules, 1495895970 ms, plat.node0
ENERGY, 2118.561493 joules, 1495896070 ms, plat
ENERGY, 2118.561493 joules, 1495896070 ms, plat.node0
ENERGY, 2124.890961 joules, 1495896170 ms, plat
ENERGY, 2124.890961 joules, 1495896170 ms, plat.node0
ENERGY, 2131.219879 joules, 1495896270 ms, plat
ENERGY, 2131.219879 joules, 1495896270 ms, plat.node0
ENERGY, 2137.550659 joules, 1495896370 ms, plat
ENERGY, 2137.550659 joules, 1495896370 ms, plat.node0
ENERGY, 2143.887421 joules, 1495896470 ms, plat
ENERGY, 2143.887421 joules, 1495896470 ms, plat.node0
ENERGY, 2150.158630 joules, 1495896570 ms, plat
ENERGY, 2150.158630 joules, 1495896570 ms, plat.node0
ENERGY, 2156.497406 joules, 1495896670 ms, plat
ENERGY, 2156.497406 joules, 1495896670 ms, plat.node0
ENERGY, 2162.830597 joules, 1495896770 ms, plat
ENERGY, 2162.830597 joules, 1495896770 ms, plat.node0
ENERGY, 2169.080963 joules, 1495896871 ms, plat
ENERGY, 2169.080963 joules, 1495896871 ms, plat.node0
ENERGY, 2175.404907 joules, 1495896971 ms, plat
ENERGY, 2175.404907 joules, 1495896971 ms, plat.node0
ENERGY, 2181.662140 joules, 1495897071 ms, plat
ENERGY, 2181.662140 joules, 1495897071 ms, plat.node0
ENERGY, 2187.984253 joules, 1495897171 ms, plat
ENERGY, 2187.984253 joules, 1495897171 ms, plat.node0
ENERGY, 2194.299591 joules, 1495897271 ms, plat
ENERGY, 2194.299591 joules, 1495897271 ms, plat.node0
ENERGY, 2200.609009 joules, 1495897371 ms, plat
ENERGY, 2200.609009 joules, 1495897371 ms, plat.node0
ENERGY, 2206.929657 joules, 1495897471 ms, plat
ENERGY, 2206.929657 joules, 1495897471 ms, plat.node0
ENERGY, 2213.185150 joules, 1495897571 ms, plat
ENERGY, 2213.185150 joules, 1495897571 ms, plat.node0
ENERGY, 2219.521423 joules, 1495897671 ms, plat
ENERGY, 2219.521423 joules, 1495897671 ms, plat.node0
ENERGY, 2225.948334 joules, 1495897771 ms, plat
ENERGY, 2225.948334 joules, 1495897771 ms, plat.node0
ENERGY, 2232.299164 joules, 1495897871 ms, plat
ENERGY, 2232.299164 joules, 1495897871 ms, plat.node0
ENERGY, 2238.646362 joules, 1495897971 ms, plat
ENERGY, 2238.646362 joules, 1495897971 ms, plat.node0
ENERGY, 2245.003418 joules, 1495898072 ms, plat
ENERGY, 2245.003418 joules, 1495898072 ms, plat.node0
ENERGY, 2251.358643 joules, 1495898172 ms, plat
ENERGY, 2251.358643 joules, 1495898172 ms, plat.node0
ENERGY, 2257.650269 joules, 1495898272 ms, plat
ENERGY, 2257.650269 joules, 1495898272 ms, plat.node0
ENERGY, 2264.001221 joules, 1495898372 ms, plat
ENERGY, 2264.001221 joules, 1495898372 ms, plat.node0
ENERGY, 2270.348297 joules, 1495898472 ms, plat
ENERGY, 2270.348297 joules, 1495898472 ms, plat.node0
ENERGY, 2276.710175 joules, 1495898572 ms, plat
ENERGY, 2276.710175 joules, 1495898572 ms, plat.node0
ENERGY, 2283.057312 joules, 1495898672 ms, plat
ENERGY, 2283.057312 joules, 1495898672 ms, plat.node0
ENERGY, 2289.345764 joules, 1495898772 ms, plat
ENERGY, 2289.345764 joules, 1495898772 ms, plat.node0
ENERGY, 2295.705597 joules, 1495898872 ms, plat
ENERGY, 2295.705597 joules, 1495898872 ms, plat.node0
ENERGY, 2302.061127 joules, 1495898972 ms, plat
ENERGY, 2302.061127 joules, 1495898972 ms, plat.node0
ENERGY, 2308.420288 joules, 1495899072 ms, plat
ENERGY, 2308.420288 joules, 1495899072 ms, plat.node0
ENERGY, 2314.775665 joules, 1495899172 ms, plat
ENERGY, 2314.775665 joules, 1495899172 ms, plat.node0
ENERGY, 2321.063110 joules, 1495899272 ms, plat
ENERGY, 2321.063110 joules, 1495899272 ms, plat.node0
ENERGY, 2327.413422 joules, 1495899373 ms, plat
ENERGY, 2327.413422 joules, 1495899373 ms, plat.node0
ENERGY, 2333.771515 joules, 1495899473 ms, plat
ENERGY, 2333.771515 joules, 1495899473 ms, plat.node0
ENERGY, 2340.115387 joules, 1495899573 ms, plat
ENERGY, 2340.115387 joules, 1495899573 ms, plat.node0
ENERGY, 2346.523071 joules, 1495899673 ms, plat
ENERGY, 2346.523071 joules, 1495899673 ms, plat.node0
ENERGY, 2352.893097 joules, 1495899773 ms, plat
ENERGY, 2352.893097 joules, 1495899773 ms, plat.node0
ENERGY, 2359.174347 joules, 1495899873 ms, plat
ENERGY, 2359.174347 joules, 1495899873 ms, plat.node0
ENERGY, 2365.516235 joules, 1495899973 ms, plat
ENERGY, 2365.516235 joules, 1495899973 ms, plat.node0
ENERGY, 2371.846802 joules, 1495900073 ms, plat
ENERGY, 2371.846802 joules, 1495900073 ms, plat.node0
ENERGY, 2378.163727 joules, 1495900173 ms, plat
ENERGY, 2378.163727 joules, 1495900173 ms, plat.node0
ENERGY, 2384.481995 joules, 1495900273 ms, plat
ENERGY, 2384.481995 joules, 1495900273 ms, plat.node0
ENERGY, 2390.796112 joules, 1495900373 ms, plat
ENERGY, 2390.796112 joules, 1495900373 ms, plat.node0
ENERGY, 2397.041473 joules, 1495900474 ms, plat
ENERGY, 2397.041473 joules, 1495900474 ms, plat.node0
ENERGY, 2403.342072 joules, 1495900574 ms, plat
ENERGY, 2403.342072 joules, 1495900574 ms, plat.node0
ENERGY, 2409.660553 joules, 1495900674 ms, plat
ENERGY, 2409.660553 joules, 1495900674 ms, plat.node0
ENERGY, 2415.981079 joules, 1495900774 ms, plat
ENERGY, 2415.981079 joules, 1495900774 ms, plat.node0
ENERGY, 2422.302887 joules, 1495900874 ms, plat
ENERGY, 2422.302887 joules, 1495900874 ms, plat.node0
ENERGY, 2428.552094 joules, 1495900974 ms, plat
ENERGY, 2428.552094 joules, 1495900974 ms, plat.node0
ENERGY, 2434.879730 joules, 1495901074 ms, plat
ENERGY, 2434.879730 joules, 1495901074 ms, plat.node0
ENERGY, 2441.031372 joules, 1495901174 ms, plat
ENERGY, 2441.031372 joules, 1495901174 ms, plat.node0
ENERGY, 2447.245300 joules, 1495901274 ms, plat
ENERGY, 2447.245300 joules, 1495901274 ms, plat.node0
ENERGY, 2453.236877 joules, 1495901374 ms, plat
ENERGY, 2453.236877 joules, 1495901374 ms, plat.node0
ENERGY, 2459.442169 joules, 1495901474 ms, plat
ENERGY, 2459.442169 joules, 1495901474 ms, plat.node0
ENERGY, 2465.257629 joules, 1495901574 ms, plat
ENERGY, 2465.257629 joules, 1495901574 ms, plat.node0
ENERGY, 2471.388062 joules, 1495901675 ms, plat
ENERGY, 2471.388062 joules, 1495901675 ms, plat.node0
ENERGY, 2477.484467 joules, 1495901775 ms, plat
ENERGY, 2477.484467 joules, 1495901775 ms, plat.node0
ENERGY, 2483.728882 joules, 1495901875 ms, plat
ENERGY, 2483.728882 joules, 1495901875 ms, plat.node0
ENERGY, 2489.950439 joules, 1495901975 ms, plat
ENERGY, 2489.950439 joules, 1495901975 ms, plat.node0
ENERGY, 2496.141174 joules, 1495902075 ms, plat
ENERGY, 2496.141174 joules, 1495902075 ms, plat.node0
ENERGY, 2502.279388 joules, 1495902175 ms, plat
ENERGY, 2502.279388 joules, 1495902175 ms, plat.node0
ENERGY, 2508.414856 joules, 1495902275 ms, plat
ENERGY, 2508.414856 joules, 1495902275 ms, plat.node0
ENERGY, 2514.336456 joules, 1495902375 ms, plat
ENERGY, 2514.336456 joules, 1495902375 ms, plat.node0
ENERGY, 2520.270966 joules, 1495902475 ms, plat
ENERGY, 2520.270966 joules, 1495902475 ms, plat.node0
ENERGY, 2526.183777 joules, 1495902575 ms, plat
ENERGY, 2526.183777 joules, 1495902575 ms, plat.node0
ENERGY, 2532.283234 joules, 1495902675 ms, plat
ENERGY, 2532.283234 joules, 1495902675 ms, plat.node0
ENERGY, 2538.535828 joules, 1495902776 ms, plat
ENERGY, 2538.535828 joules, 1495902776 ms, plat.node0
ENERGY, 2544.794037 joules, 1495902876 ms, plat
ENERGY, 2544.794037 joules, 1495902876 ms, plat.node0
ENERGY, 2551.047424 joules, 1495902976 ms, plat
ENERGY, 2551.047424 joules, 1495902976 ms, plat.node0
ENERGY, 2557.309326 joules, 1495903076 ms, plat
ENERGY, 2557.309326 joules, 1495903076 ms, plat.node0
ENERGY, 2563.567139 joules, 1495903176 ms, plat
ENERGY, 2563.567139 joules, 1495903176 ms, plat.node0
ENERGY, 2569.762970 joules, 1495903276 ms, plat
ENERGY, 2569.762970 joules, 1495903276 ms, plat.node0
ENERGY, 2576.005463 joules, 1495903376 ms, plat
ENERGY, 2576.005463 joules, 1495903376 ms, plat.node0
ENERGY, 2582.260986 joules, 1495903476 ms, plat
ENERGY, 2582.260986 joules, 1495903476 ms, plat.node0
ENERGY, 2588.508026 joules, 1495903576 ms, plat
ENERGY, 2588.508026 joules, 1495903576 ms, plat.node0
ENERGY, 2594.723297 joules, 1495903676 ms, plat
ENERGY, 2594.723297 joules, 1495903676 ms, plat.node0
ENERGY, 2601.022797 joules, 1495903776 ms, plat
ENERGY, 2601.022797 joules, 1495903776 ms, plat.node0
ENERGY, 2607.250977 joules, 1495903876 ms, plat
ENERGY, 2607.250977 joules, 1495903877 ms, plat.node0
ENERGY, 2613.531616 joules, 1495903977 ms, plat
ENERGY, 2613.531616 joules, 1495903977 ms, plat.node0
ENERGY, 2619.809296 joules, 1495904077 ms, plat
ENERGY, 2619.809296 joules, 1495904077 ms, plat.node0
ENERGY, 2626.091461 joules, 1495904177 ms, plat
ENERGY, 2626.091461 joules, 1495904177 ms, plat.node0
ENERGY, 2632.381378 joules, 1495904277 ms, plat
ENERGY, 2632.381378 joules, 1495904277 ms, plat.node0
ENERGY, 2638.601562 joules, 1495904377 ms, plat
ENERGY, 2638.601562 joules, 1495904377 ms, plat.node0
ENERGY, 2644.884918 joules, 1495904477 ms, plat
ENERGY, 2644.884918 joules, 1495904477 ms, plat.node0
ENERGY, 2651.176056 joules, 1495904577 ms, plat
ENERGY, 2651.176056 joules, 1495904577 ms, plat.node0
ENERGY, 2657.446472 joules, 1495904677 ms, plat
ENERGY, 2657.446472 joules, 1495904677 ms, plat.node0
ENERGY, 2663.724670 joules, 1495904777 ms, plat
ENERGY, 2663.724670 joules, 1495904777 ms, plat.node0
ENERGY, 2670.002106 joules, 1495904877 ms, plat
ENERGY, 2670.002106 joules, 1495904877 ms, plat.node0
ENERGY, 2676.211731 joules, 1495904977 ms, plat
ENERGY, 2676.211731 joules, 1495904977 ms, plat.node0
ENERGY, 2682.492218 joules, 1495905078 ms, plat
ENERGY, 2682.492218 joules, 1495905078 ms, plat.node0
ENERGY, 2688.782745 joules, 1495905178 ms, plat
ENERGY, 2688.782745 joules, 1495905178 ms, plat.node0
ENERGY, 2695.075592 joules, 1495905278 ms, plat
ENERGY, 2695.075592 joules, 1495905278 ms, plat.node0
ENERGY, 2701.259979 joules, 1495905378 ms, plat
ENERGY, 2701.259979 joules, 1495905378 ms, plat.node0
ENERGY, 2707.271484 joules, 1495905478 ms, plat
ENERGY, 2707.271484 joules, 1495905478 ms, plat.node0
ENERGY, 2713.217621 joules, 1495905578 ms, plat
ENERGY, 2713.217621 joules, 1495905578 ms, plat.node0
ENERGY, 2719.550507 joules, 1495905678 ms, plat
ENERGY, 2719.550507 joules, 1495905678 ms, plat.node0
ENERGY, 2725.848694 joules, 1495905778 ms, plat
ENERGY, 2725.848694 joules, 1495905778 ms, plat.node0
ENERGY, 2732.121857 joules, 1495905878 ms, plat
ENERGY, 2732.121857 joules, 1495905878 ms, plat.node0
ENERGY, 2738.403809 joules, 1495905978 ms, plat
ENERGY, 2738.403809 joules, 1495905978 ms, plat.node0
ENERGY, 2744.625824 joules, 1495906078 ms, plat
ENERGY, 2744.688263 joules, 1495906078 ms, plat.node0
ENERGY, 2750.904724 joules, 1495906179 ms, plat
ENERGY, 2750.904724 joules, 1495906179 ms, plat.node0
ENERGY, 2757.179474 joules, 1495906279 ms, plat
ENERGY, 2757.179474 joules, 1495906279 ms, plat.node0
ENERGY, 2763.452301 joules, 1495906379 ms, plat
ENERGY, 2763.452301 joules, 1495906379 ms, plat.node0
ENERGY, 2769.734161 joules, 1495906479 ms, plat
ENERGY, 2769.734161 joules, 1495906479 ms, plat.node0
ENERGY, 2776.008942 joules, 1495906579 ms, plat
ENERGY, 2776.008942 joules, 1495906579 ms, plat.node0
ENERGY, 2782.222839 joules, 1495906679 ms, plat
ENERGY, 2782.222839 joules, 1495906679 ms, plat.node0
ENERGY, 2788.499695 joules, 1495906779 ms, plat
ENERGY, 2788.499695 joules, 1495906779 ms, plat.node0
ENERGY, 2794.768921 joules, 1495906879 ms, plat
ENERGY, 2794.768921 joules, 1495906879 ms, plat.node0
ENERGY, 2801.035187 joules, 1495906979 ms, plat
ENERGY, 2801.035187 joules, 1495906979 ms, plat.node0
ENERGY, 2807.302460 joules, 1495907079 ms, plat
ENERGY, 2807.302460 joules, 1495907079 ms, plat.node0
ENERGY, 2813.562195 joules, 1495907179 ms, plat
ENERGY, 2813.562195 joules, 1495907179 ms, plat.node0
ENERGY, 2819.765594 joules, 1495907279 ms, plat
ENERGY, 2819.765594 joules, 1495907279 ms, plat.node0
ENERGY, 2826.047363 joules, 1495907380 ms, plat
ENERGY, 2826.047363 joules, 1495907380 ms, plat.node0
